product_id,product_name,category,brand,list_price,sale_price,weight_dimensions,employee_id,create_date,modify_date
P00286,Product_286,食品,Brand_J,4351.84,3526.38,56x46x69cm,EMP0001,2025-02-03,
P00287,Product_287,圖書,Brand_H,2217.37,1562.11,21x20x36cm,EMP0001,2025-03-27,
P00288,Product_288,美妝,Brand_G,4836.29,3475.49,81x81x46cm,EMP0006,2024-11-04,
P00289,Product_289,圖書,Brand_C,2315.85,1916.59,2953g,EMP0003,2024-07-16,
P00290,Product_290,服飾,Brand_C,799.65,753.56,25x56x23cm,EMP0003,2024-10-17,
P00291,Product_291,食品,Brand_C,2008.23,1753.79,20x99x15cm,EMP0000,2025-05-18,
P00292,Product_292,圖書,Brand_I,4763.34,3418.79,2858g,EMP0003,2025-01-28,2025-07-02
P00293,Product_293,3C,Brand_J,1666.63,1245.54,475g,EMP0006,2025-02-25,
P00294,Product_294,美妝,Brand_B,4353.68,3887.1,46x58x70cm,EMP0001,2025-01-05,
P00295,Product_295,服飾,Brand_A,4418.13,4022.09,81x46x67cm,EMP0009,2024-09-07,
P00296,Product_296,3C,Brand_G,1815.91,1551.56,729g,EMP0008,2024-09-02,
P00297,Product_297,食品,Brand_C,507.96,437.41,95x50x24cm,EMP0000,2024-07-17,2025-05-19
P00298,Product_298,美妝,Brand_G,3650.33,2581.09,29x87x37cm,EMP0004,2024-09-04,
P00299,Product_299,食品,Brand_H,1626.41,1475.37,3126g,EMP0005,2025-02-27,
P00300,Product_300,3C,Brand_A,3936.33,3531.16,46x62x85cm,EMP0003,2024-07-05,2025-07-19
P00301,Product_301,食品,Brand_E,2269.01,1735.25,4439g,EMP0002,2024-09-28,
P00302,Product_302,美妝,Brand_D,2477.81,2173.46,370g,EMP0005,2025-03-26,
P00303,Product_303,3C,Brand_F,3911.76,2948.35,974g,EMP0004,2025-01-01,
P00304,Product_304,食品,Brand_C,1973.58,1401.4,68x12x81cm,EMP0004,2024-12-31,2025-07-20
P00305,Product_305,食品,Brand_J,2271.32,1704.14,4042g,EMP0009,2025-04-10,
P00306,Product_306,家居,Brand_E,1943.33,1447.11,37x12x71cm,EMP0007,2024-11-03,
P00307,Product_307,服飾,Brand_C,1899.97,1490.41,22x99x68cm,EMP0001,2025-06-26,
P00308,Product_308,美妝,Brand_J,2677.14,2154.06,586g,EMP0005,2024-09-10,
P00309,Product_309,圖書,Brand_J,4063.12,3360.75,771g,EMP0008,2025-03-18,
P00310,Product_310,3C,Brand_C,1872.66,1534.06,38x96x79cm,EMP0008,2025-04-18,
P00311,Product_311,美妝,Brand_F,2668.85,2048.79,2527g,EMP0009,2025-06-05,
P00312,Product_312,美妝,Brand_G,3386.56,2395.29,94x50x42cm,EMP0001,2025-01-31,
P00313,Product_313,3C,Brand_F,1420.25,1209.02,4174g,EMP0001,2025-04-07,
P00314,Product_314,服飾,Brand_D,1459.86,1166.34,2063g,EMP0009,2025-04-22,
P00315,Product_315,3C,Brand_E,4673.72,3620.58,26x57x42cm,EMP0004,2024-08-18,2025-05-10
P00316,Product_316,美妝,Brand_I,3645.32,3341.79,2428g,EMP0006,2024-11-23,
P00317,Product_317,服飾,Brand_J,2928.21,2596.4,610g,EMP0003,2025-03-15,
P00318,Product_318,服飾,Brand_J,3273.83,2993.73,85x14x33cm,EMP0008,2024-08-09,
P00319,Product_319,3C,Brand_I,243.57,200.64,1677g,EMP0006,2025-02-28,
P00320,Product_320,服飾,Brand_A,3128.7,2292.5,2139g,EMP0003,2024-09-09,
P00321,Product_321,圖書,Brand_I,2596.59,2269.56,3568g,EMP0001,2025-05-21,
P00322,Product_322,美妝,Brand_A,2774.17,2084.84,263g,EMP0001,2025-04-20,
P00323,Product_323,家居,Brand_C,1861.18,1508.13,2634g,EMP0001,2025-03-25,
P00324,Product_324,圖書,Brand_J,499.22,357.57,64x29x95cm,EMP0005,2025-05-04,
P00325,Product_325,美妝,Brand_H,1047.36,949.25,10x76x35cm,EMP0002,2025-03-22,
P00326,Product_326,3C,Brand_H,4758.65,3480.88,18x73x62cm,EMP0009,2024-12-25,
P00327,Product_327,圖書,Brand_D,2102.63,1946.56,10x30x33cm,EMP0007,2025-01-26,
P00328,Product_328,3C,Brand_D,2386.75,2186.4,3705g,EMP0009,2025-07-03,
P00329,Product_329,家居,Brand_E,358.28,292.41,3893g,EMP0006,2024-09-05,
P00330,Product_330,3C,Brand_A,284.07,251.71,85x84x25cm,EMP0001,2025-01-13,
P00331,Product_331,食品,Brand_C,3614.19,3089.63,207g,EMP0006,2025-03-05,
P00332,Product_332,美妝,Brand_J,2736.66,2465.1,3895g,EMP0006,2025-05-31,
P00333,Product_333,食品,Brand_F,2592.66,2094.74,87x47x32cm,EMP0006,2025-07-15,
P00334,Product_334,服飾,Brand_J,1291.31,1157.6,512g,EMP0007,2025-04-23,
P00335,Product_335,圖書,Brand_A,3749.28,3057.97,55x69x37cm,EMP0007,2025-05-21,
P00336,Product_336,家居,Brand_C,924.36,864.5,97x90x66cm,EMP0005,2025-03-13,
P00337,Product_337,圖書,Brand_J,1030.68,846.8,2727g,EMP0006,2024-11-08,2025-04-26
P00338,Product_338,圖書,Brand_G,2357.49,1922.9,66x92x50cm,EMP0007,2025-03-31,
P00339,Product_339,家居,Brand_A,1502.77,1346.88,2305g,EMP0002,2024-09-20,
P00340,Product_340,食品,Brand_A,1312.57,1188.39,3469g,EMP0001,2025-01-25,
P00341,Product_341,圖書,Brand_H,3261.66,2735.3,46x34x60cm,EMP0001,2025-01-28,
P00342,Product_342,服飾,Brand_J,3289.76,2450.7,67x57x20cm,EMP0005,2025-02-25,
P00343,Product_343,美妝,Brand_E,4140.13,3382.24,1087g,EMP0009,2025-02-10,
P00344,Product_344,3C,Brand_H,2146.77,2022.3,51x53x31cm,EMP0000,2024-12-10,
P00345,Product_345,3C,Brand_C,458.12,406.92,2752g,EMP0009,2025-07-03,
P00346,Product_346,3C,Brand_J,1440.97,1300.89,1780g,EMP0004,2025-03-09,
P00347,Product_347,3C,Brand_B,4902.03,3471.65,2242g,EMP0009,2025-04-19,
P00348,Product_348,圖書,Brand_F,3021.67,2468.6,3911g,EMP0009,2025-01-06,
P00349,Product_349,服飾,Brand_J,3577.71,3082.75,2637g,EMP0006,2025-04-16,
P00350,Product_350,家居,Brand_A,136.05,123.47,12x80x99cm,EMP0005,2024-10-25,
P00351,Product_351,3C,Brand_F,2639.21,1879.96,71x68x92cm,EMP0007,2025-06-18,
P00352,Product_352,服飾,Brand_J,283.89,259.22,4158g,EMP0002,2024-08-08,
P00353,Product_353,服飾,Brand_B,2889.23,2418.58,3221g,EMP0003,2024-08-05,
P00354,Product_354,圖書,Brand_E,4611.78,3455.74,31x91x45cm,EMP0000,2024-08-06,
P00355,Product_355,家居,Brand_F,4845.25,3775.97,25x68x59cm,EMP0008,2024-09-07,
P00356,Product_356,食品,Brand_B,2748.71,2117.83,30x94x37cm,EMP0006,2025-06-23,
P00357,Product_357,3C,Brand_F,2345.2,1952.88,1646g,EMP0005,2024-11-25,
P00358,Product_358,家居,Brand_A,4730.58,3372.53,33x45x86cm,EMP0003,2025-01-17,
P00359,Product_359,3C,Brand_J,3400.69,2515.27,53x86x65cm,EMP0000,2024-08-07,
P00360,Product_360,3C,Brand_I,418.01,377.54,93x75x29cm,EMP0003,2024-08-06,
P00361,Product_361,家居,Brand_H,2382.06,1746.41,3713g,EMP0002,2025-03-31,
P00362,Product_362,食品,Brand_E,1277.2,968.56,4920g,EMP0007,2024-08-07,
P00363,Product_363,食品,Brand_G,2402.04,1953.68,1143g,EMP0002,2024-08-11,
P00364,Product_364,3C,Brand_D,2331.78,1933.7,4023g,EMP0005,2025-04-04,
P00365,Product_365,食品,Brand_F,2952.51,2630.4,3563g,EMP0001,2025-03-06,
P00366,Product_366,食品,Brand_D,1848.18,1500.41,74x50x87cm,EMP0008,2025-06-24,
P00367,Product_367,3C,Brand_B,904.93,812.14,26x22x68cm,EMP0002,2025-01-14,
P00368,Product_368,食品,Brand_C,2568.23,2194.77,4199g,EMP0009,2025-04-11,
P00369,Product_369,3C,Brand_H,4167.99,3035.44,2343g,EMP0003,2024-12-26,
P00370,Product_370,3C,Brand_A,3353.66,2478.63,85x68x12cm,EMP0009,2024-01-04,
P00371,Product_371,家居,Brand_F,1758.0,1422.68,80x58x25cm,EMP0000,2024-07-03,
P00372,Product_372,3C,Brand_C,4684.06,3743.61,1381g,EMP0004,2024-07-29,
P00373,Product_373,3C,Brand_H,4569.82,4048.34,60x41x70cm,EMP0001,2025-05-07,2025-07-09
P00374,Product_374,3C,Brand_C,1125.81,951.52,87x43x26cm,EMP0003,2024-11-26,
P00375,Product_375,美妝,Brand_H,293.15,233.65,94x59x72cm,EMP0000,2024-07-21,
P00376,Product_376,服飾,Brand_B,3732.41,2772.02,1285g,EMP0007,2025-05-13,
P00377,Product_377,食品,Brand_A,4155.29,3144.35,1072g,EMP0008,2025-06-11,
P00378,Product_378,圖書,Brand_A,4842.54,4086.5,10x67x60cm,EMP0001,2025-06-01,
P00379,Product_379,服飾,Brand_B,4460.2,3594.3,59x94x21cm,EMP0002,2024-09-24,
P00380,Product_380,美妝,Brand_E,3042.62,2521.52,1381g,EMP0001,2025-03-15,
P00381,Product_381,3C,Brand_A,2697.26,2003.17,1435g,EMP0009,2025-03-04,
P00382,Product_382,食品,Brand_I,236.42,204.68,3830g,EMP0001,2025-05-22,
P00383,Product_383,3C,Brand_A,1308.62,1194.95,2579g,EMP0007,2024-12-11,
P00384,Product_384,服飾,Brand_B,2352.11,1798.15,988g,EMP0008,2025-06-20,
P00385,Product_385,服飾,Brand_A,3179.67,2616.48,1634g,EMP0006,2024-12-08,
P00386,Product_386,服飾,Brand_A,2830.53,2671.69,68x71x97cm,EMP0006,2025-06-10,
P00387,Product_387,家居,Brand_A,3738.92,2928.74,2332g,EMP0004,2025-02-13,
P00388,Product_388,食品,Brand_H,1470.86,1248.41,11x65x100cm,EMP0007,2024-07-04,
P00389,Product_389,美妝,Brand_A,2868.27,2072.47,2380g,EMP0000,2025-05-01,
P00390,Product_390,食品,Brand_J,531.9,452.91,2762g,EMP0009,2024-07-21,
P00391,Product_391,食品,Brand_J,2126.96,1536.53,82x26x63cm,EMP0006,2024-11-29,
P00392,Product_392,美妝,Brand_F,3775.79,3548.52,89x51x45cm,EMP0009,2025-05-26,
P00393,Product_393,家居,Brand_E,3497.66,3074.15,599g,EMP0003,2025-03-15,
P00394,Product_394,家居,Brand_F,4954.15,4444.07,78x10x30cm,EMP0008,2025-05-07,2025-07-16
P00395,Product_395,家居,Brand_B,1461.67,1280.46,1097g,EMP0002,2024-12-04,
P00396,Product_396,家居,Brand_H,2541.13,2153.44,2201g,EMP0003,2025-01-23,
P00397,Product_397,圖書,Brand_H,1714.7,1393.16,30x15x88cm,EMP0008,2024-08-16,
P00398,Product_398,食品,Brand_D,2258.96,2066.03,97x39x28cm,EMP0008,2025-04-21,
P00399,Product_399,美妝,Brand_H,4299.06,4037.72,92x86x36cm,EMP0000,2024-12-12,
P00400,Product_400,食品,Brand_H,3452.62,2847.58,3851g,EMP0007,2025-05-04,
P00401,Product_401,美妝,Brand_J,4423.96,4127.04,2580g,EMP0001,2025-06-04,
P00402,Product_402,美妝,Brand_H,1097.2,928.05,1136g,EMP0006,2024-07-22,
P00403,Product_403,食品,Brand_G,4379.47,3655.09,47x57x89cm,EMP0000,2025-05-02,
P00404,Product_404,服飾,Brand_B,392.84,319.62,1312g,EMP0006,2025-02-18,
P00405,Product_405,服飾,Brand_I,4454.14,3350.95,26x94x58cm,EMP0008,2025-05-27,
P00406,Product_406,服飾,Brand_H,1712.46,1200.31,3784g,EMP0007,2024-12-16,
P00407,Product_407,家居,Brand_A,1641.48,1248.14,16x14x73cm,EMP0001,2025-06-21,
P00408,Product_408,3C,Brand_C,2609.23,2158.96,751g,EMP0008,2025-01-24,
P00409,Product_409,家居,Brand_D,4709.38,3743.91,81x60x39cm,EMP0003,2025-04-07,
P00410,Product_410,圖書,Brand_H,334.13,271.35,1309g,EMP0005,2025-01-14,2025-06-15
P00411,Product_411,3C,Brand_G,1825.93,1725.8,32x84x49cm,EMP0001,2024-10-31,
P00412,Product_412,圖書,Brand_B,4297.2,3384.34,10x75x30cm,EMP0001,2024-07-18,
P00413,Product_413,食品,Brand_A,2040.67,1659.16,27x66x62cm,EMP0009,2024-08-18,
P00414,Product_414,3C,Brand_E,1075.87,789.02,3126g,EMP0009,2025-05-14,
P00415,Product_415,家居,Brand_H,2181.49,1553.2,1866g,EMP0009,2024-10-27,
P00416,Product_416,家居,Brand_D,1989.21,1778.06,2885g,EMP0006,2025-04-25,
P00417,Product_417,3C,Brand_I,4585.54,3864.1,80x64x68cm,EMP0009,2025-03-16,2025-04-03
P00418,Product_418,服飾,Brand_G,3833.48,3412.47,36x87x21cm,EMP0005,2025-04-08,
P00419,Product_419,圖書,Brand_B,2575.07,1899.03,47x77x56cm,EMP0007,2025-01-14,
P00420,Product_420,美妝,Brand_F,4943.02,4166.75,95x56x32cm,EMP0005,2025-06-27,
P00421,Product_421,服飾,Brand_G,2379.86,1816.81,77x12x23cm,EMP0006,2025-02-15,
P00422,Product_422,家居,Brand_B,385.37,291.73,3129g,EMP0003,2025-03-04,
P00423,Product_423,服飾,Brand_F,1385.14,973.59,58x44x15cm,EMP0004,2024-07-13,
P00424,Product_424,美妝,Brand_C,2236.75,1638.61,1599g,EMP0003,2025-02-08,
P00425,Product_425,圖書,Brand_I,868.82,675.35,19x22x24cm,EMP0000,2025-05-17,
P00426,Product_426,家居,Brand_C,4743.07,3458.74,12x82x37cm,EMP0008,2024-07-28,
P00427,Product_427,3C,Brand_A,3857.56,3651.04,33x33x97cm,EMP0003,2025-05-14,
P00428,Product_428,家居,Brand_F,1414.61,1099.38,1219g,EMP0009,2025-07-20,
P00429,Product_429,服飾,Brand_B,2994.94,2194.04,29x49x42cm,EMP0007,2024-12-20,
P00430,Product_430,家居,Brand_B,3635.1,2725.49,2164g,EMP0007,2025-06-16,
P00431,Product_431,3C,Brand_I,4712.27,3990.94,95x51x29cm,EMP0000,2024-12-06,
P00432,Product_432,服飾,Brand_G,4420.01,3164.78,3976g,EMP0006,2024-09-30,
P00433,Product_433,家居,Brand_H,2624.44,2402.96,46x33x64cm,EMP0006,2024-12-17,
P00434,Product_434,3C,Brand_E,3895.8,3663.51,3362g,EMP0005,2024-07-19,
P00435,Product_435,美妝,Brand_B,2854.51,2174.24,4727g,EMP0001,2024-07-21,2025-04-19
P00436,Product_436,服飾,Brand_H,2808.25,2281.77,85x79x48cm,EMP0005,2025-02-16,
P00437,Product_437,家居,Brand_C,662.24,467.23,22x85x34cm,EMP0004,2025-04-03,
P00438,Product_438,食品,Brand_I,718.07,617.67,155g,EMP0008,2025-06-08,
P00439,Product_439,美妝,Brand_G,2694.71,2165.15,1864g,EMP0006,2025-05-25,
P00440,Product_440,3C,Brand_C,1417.42,1087.89,76x51x12cm,EMP0009,2024-08-16,
P00441,Product_441,美妝,Brand_F,203.08,152.66,1859g,EMP0007,2025-01-03,2025-05-11
P00442,Product_442,美妝,Brand_E,3641.91,3144.81,2326g,EMP0001,2025-06-23,
P00443,Product_443,圖書,Brand_I,259.18,208.39,25x99x74cm,EMP0006,2025-01-19,
P00444,Product_444,家居,Brand_E,3016.86,2247.3,1809g,EMP0007,2024-09-19,
P00445,Product_445,3C,Brand_C,2742.05,2391.83,41x37x54cm,EMP0004,2024-09-18,
P00446,Product_446,圖書,Brand_H,4847.19,4077.79,45x17x15cm,EMP0005,2024-11-03,
P00447,Product_447,服飾,Brand_E,2472.64,2261.64,91x69x20cm,EMP0000,2025-05-22,
P00448,Product_448,美妝,Brand_H,411.65,300.24,2533g,EMP0007,2025-02-21,
P00449,Product_449,3C,Brand_A,2803.27,2512.9,3621g,EMP0008,2024-10-25,
P00450,Product_450,圖書,Brand_E,4221.37,3665.75,3317g,EMP0008,2024-08-18,2025-07-08
P00451,Product_451,美妝,Brand_C,4984.56,3632.51,42x13x99cm,EMP0002,2025-03-07,
P00452,Product_452,食品,Brand_G,2208.68,1929.74,184g,EMP0009,2025-05-15,2025-07-26
P00453,Product_453,美妝,Brand_E,1669.46,1352.91,85x92x32cm,EMP0003,2025-02-13,
P00454,Product_454,美妝,Brand_E,4542.6,4252.99,15x65x98cm,EMP0009,2024-08-03,
P00455,Product_455,食品,Brand_I,1037.09,762.68,435g,EMP0001,2024-10-30,
P00456,Product_456,美妝,Brand_B,3115.6,2681.62,3801g,EMP0009,2024-12-08,
P00457,Product_457,服飾,Brand_D,2088.0,1660.99,63x42x75cm,EMP0003,2024-12-06,
P00458,Product_458,美妝,Brand_I,301.3,282.98,21x83x79cm,EMP0000,2024-12-22,
P00459,Product_459,3C,Brand_H,1801.71,1409.83,1397g,EMP0004,2025-01-20,
P00460,Product_460,家居,Brand_A,1399.62,1316.41,4515g,EMP0004,2025-02-14,
P00461,Product_461,服飾,Brand_J,3461.85,3203.5,3902g,EMP0007,2025-02-07,
P00462,Product_462,圖書,Brand_J,4749.07,3645.37,3975g,EMP0000,2024-09-20,
P00463,Product_463,美妝,Brand_D,1413.43,1273.34,38x38x59cm,EMP0006,2024-08-27,
P00464,Product_464,3C,Brand_J,4076.18,3867.89,1546g,EMP0008,2024-10-03,
P00465,Product_465,3C,Brand_C,371.26,283.33,3911g,EMP0009,2025-05-08,
P00466,Product_466,美妝,Brand_G,2736.79,2214.59,431g,EMP0001,2024-10-15,2025-02-01
P00467,Product_467,家居,Brand_I,445.7,369.95,32x88x52cm,EMP0009,2024-08-10,
P00468,Product_468,美妝,Brand_C,4676.76,3618.56,22x64x81cm,EMP0004,2025-04-11,
P00469,Product_469,3C,Brand_J,3855.12,2713.3,3455g,EMP0007,2024-11-02,
P00470,Product_470,美妝,Brand_G,3323.95,2509.69,40x92x39cm,EMP0002,2024-08-12,
P00471,Product_471,美妝,Brand_C,4137.09,3187.56,97x43x97cm,EMP0002,2025-05-08,
P00472,Product_472,美妝,Brand_G,3272.85,2653.95,16x73x63cm,EMP0008,2025-06-19,
P00473,Product_473,3C,Brand_G,4847.83,3600.85,2299g,EMP0005,2025-04-16,
P00474,Product_474,3C,Brand_C,3598.39,3304.45,3291g,EMP0004,2025-06-09,
P00475,Product_475,圖書,Brand_I,4630.83,4057.66,4340g,EMP0002,2024-11-15,2025-07-16
P00476,Product_476,3C,Brand_J,2633.95,1899.87,1352g,EMP0005,2024-09-05,
P00477,Product_477,美妝,Brand_H,673.62,581.01,2943g,EMP0001,2024-08-30,
P00478,Product_478,服飾,Brand_I,2688.07,2320.92,49x99x47cm,EMP0001,2024-08-08,
P00479,Product_479,服飾,Brand_J,721.68,677.7,49x95x67cm,EMP0006,2025-01-12,
P00480,Product_480,美妝,Brand_I,3003.22,2104.52,75x26x78cm,EMP0003,2025-04-10,
P00481,Product_481,家居,Brand_C,2464.22,1877.69,45x12x33cm,EMP0003,2025-05-11,
P00482,Product_482,食品,Brand_G,3150.62,2936.21,150g,EMP0002,2024-08-18,
P00483,Product_483,服飾,Brand_C,149.23,139.24,160g,EMP0009,2024-09-11,
P00484,Product_484,3C,Brand_A,1054.72,928.31,1090g,EMP0006,2024-10-24,
P00485,Product_485,服飾,Brand_C,2507.52,2235.31,25x57x86cm,EMP0006,2025-03-16,2025-06-16
P00486,Product_486,服飾,Brand_J,4757.47,3439.04,79x40x16cm,EMP0009,2024-12-12,
P00487,Product_487,美妝,Brand_J,1979.68,1640.1,64x66x42cm,EMP0009,2024-08-30,
P00488,Product_488,家居,Brand_E,2179.42,1651.77,97x38x45cm,EMP0003,2025-04-14,
P00489,Product_489,服飾,Brand_C,3602.01,2684.59,48x14x50cm,EMP0004,2025-05-03,
P00490,Product_490,服飾,Brand_C,3058.58,2760.6,1196g,EMP0007,2025-02-22,
P00491,Product_491,家居,Brand_G,1564.74,1148.14,3251g,EMP0008,2025-01-24,
P00492,Product_492,服飾,Brand_B,2113.0,1726.67,3928g,EMP0004,2024-09-19,
P00493,Product_493,家居,Brand_J,1166.73,1090.48,3961g,EMP0007,2025-01-10,
P00494,Product_494,食品,Brand_J,4833.51,3608.01,26x60x37cm,EMP0006,2025-02-11,2025-05-30
P00495,Product_495,圖書,Brand_H,740.11,699.03,95x30x64cm,EMP0009,2024-10-25,
P00496,Product_496,服飾,Brand_C,1922.0,1823.16,4771g,EMP0007,2025-02-01,
P00497,Product_497,圖書,Brand_E,226.61,190.1,2550g,EMP0003,2025-04-22,
P00498,Product_498,圖書,Brand_B,1186.72,881.18,326g,EMP0005,2024-11-29,
P00499,Product_499,美妝,Brand_C,3924.31,3057.14,1822g,EMP0004,2025-01-01,
P00500,Product_500,3C,Brand_I,1085.76,875.26,2314g,EMP0008,2024-12-10,
P00501,Product_501,家居,Brand_G,492.31,382.69,91x58x51cm,EMP0001,2025-06-24,
P00502,Product_502,家居,Brand_A,2424.82,1867.5,22x49x69cm,EMP0006,2025-03-11,
P00503,Product_503,家居,Brand_I,148.85,140.37,69x82x60cm,EMP0009,2024-12-13,
P00504,Product_504,圖書,Brand_B,515.35,380.5,1623g,EMP0008,2025-03-20,
P00505,Product_505,食品,Brand_D,4057.37,3584.0,37x45x92cm,EMP0000,2024-10-24,
P00506,Product_506,服飾,Brand_C,3880.22,2716.55,54x87x82cm,EMP0007,2024-08-08,2025-03-16
P00507,Product_507,3C,Brand_A,4584.18,3892.18,2519g,EMP0005,2025-05-28,
P00508,Product_508,3C,Brand_I,4287.13,3982.68,68x52x70cm,EMP0003,2024-11-19,
P00509,Product_509,服飾,Brand_H,3447.56,2661.46,45x91x20cm,EMP0002,2024-09-27,
P00510,Product_510,美妝,Brand_J,356.43,266.03,658g,EMP0005,2025-05-21,
P00511,Product_511,美妝,Brand_B,3935.96,3396.42,20x73x70cm,EMP0003,2025-01-09,
P00512,Product_512,3C,Brand_C,4243.0,3725.99,18x14x22cm,EMP0005,2025-05-07,
P00513,Product_513,家居,Brand_G,4015.5,3501.55,2325g,EMP0000,2025-02-06,
P00514,Product_514,3C,Brand_E,2591.55,2020.97,55x63x67cm,EMP0007,2024-09-07,
P00515,Product_515,服飾,Brand_I,1241.22,947.11,31x95x75cm,EMP0001,2025-03-13,
P00516,Product_516,3C,Brand_I,4242.12,3983.26,59x32x29cm,EMP0009,2024-12-31,
P00517,Product_517,圖書,Brand_J,3663.1,3409.7,72x49x86cm,EMP0000,2024-10-22,2025-04-14
P00518,Product_518,圖書,Brand_H,4905.73,3994.88,11x24x92cm,EMP0006,2025-06-22,
P00519,Product_519,食品,Brand_D,862.89,786.57,2331g,EMP0007,2024-08-12,
P00520,Product_520,食品,Brand_E,1205.76,980.38,43x97x66cm,EMP0007,2024-11-19,
P00521,Product_521,3C,Brand_I,1137.81,917.19,3306g,EMP0003,2024-09-12,
P00522,Product_522,家居,Brand_A,3983.44,2944.52,3048g,EMP0000,2024-07-18,
P00523,Product_523,家居,Brand_A,1015.85,819.39,2076g,EMP0000,2025-04-20,2025-07-31
P00524,Product_524,圖書,Brand_B,426.63,355.96,2821g,EMP0004,2025-01-08,
P00525,Product_525,家居,Brand_I,4992.95,3523.16,94x97x31cm,EMP0006,2024-09-27,
P00526,Product_526,圖書,Brand_F,221.6,179.72,80x50x51cm,EMP0005,2025-04-07,
P00527,Product_527,圖書,Brand_E,4192.7,3753.89,2067g,EMP0000,2025-04-23,
P00528,Product_528,服飾,Brand_J,1890.3,1644.58,51x34x59cm,EMP0006,2024-11-20,
P00529,Product_529,圖書,Brand_I,4223.92,3627.46,71x98x95cm,EMP0002,2024-10-21,2025-02-04
P00530,Product_530,美妝,Brand_C,2817.64,2613.05,703g,EMP0005,2024-09-04,
P00531,Product_531,美妝,Brand_A,4517.99,3182.96,51x96x69cm,EMP0009,2025-04-30,
P00532,Product_532,家居,Brand_G,4638.35,3892.79,85x87x55cm,EMP0006,2025-02-06,2025-07-20
P00533,Product_533,3C,Brand_A,144.58,129.66,185g,EMP0001,2024-08-28,
P00534,Product_534,3C,Brand_G,469.52,392.21,3807g,EMP0007,2024-11-10,
P00535,Product_535,美妝,Brand_G,1326.76,1036.16,46x54x26cm,EMP0004,2025-05-28,
P00536,Product_536,美妝,Brand_D,3379.65,2480.87,4891g,EMP0003,2024-11-23,
P00537,Product_537,美妝,Brand_I,4452.53,4104.75,18x85x23cm,EMP0005,2024-11-15,
P00538,Product_538,圖書,Brand_H,2353.72,1924.61,73x97x12cm,EMP0000,2025-03-10,
P00539,Product_539,3C,Brand_I,3074.17,2826.79,2561g,EMP0001,2024-11-19,
P00540,Product_540,家居,Brand_B,1023.65,866.48,1418g,EMP0006,2025-05-29,
P00541,Product_541,服飾,Brand_D,4044.34,3512.7,3404g,EMP0008,2024-07-24,2025-05-15
P00542,Product_542,美妝,Brand_E,4839.91,4361.07,695g,EMP0009,2025-05-05,
P00543,Product_543,圖書,Brand_G,1416.13,1224.65,47x72x56cm,EMP0002,2024-09-26,
P00544,Product_544,美妝,Brand_E,2524.65,2018.49,11x73x47cm,EMP0008,2025-02-23,
P00545,Product_545,美妝,Brand_G,521.97,432.4,30x25x87cm,EMP0008,2025-02-07,
P00546,Product_546,家居,Brand_C,2839.77,2557.96,4922g,EMP0007,2024-09-07,
P00547,Product_547,3C,Brand_A,2563.64,2034.02,72x73x58cm,EMP0005,2025-01-14,
P00548,Product_548,3C,Brand_J,807.74,643.79,84x89x76cm,EMP0000,2024-09-08,
P00549,Product_549,食品,Brand_H,2266.12,1640.5,1897g,EMP0000,2024-07-11,2025-05-06
P00550,Product_550,家居,Brand_C,1737.11,1613.16,83x82x51cm,EMP0006,2025-05-04,
P00551,Product_551,家居,Brand_E,2656.97,1920.35,74x56x86cm,EMP0009,2025-06-12,
P00552,Product_552,家居,Brand_J,2969.71,2560.05,1151g,EMP0008,2024-11-12,
P00553,Product_553,家居,Brand_E,141.63,113.77,40x76x13cm,EMP0005,2025-05-31,
P00554,Product_554,家居,Brand_E,3828.93,3068.52,46x96x72cm,EMP0008,2024-10-01,
P00555,Product_555,圖書,Brand_C,3593.77,3126.18,77x29x42cm,EMP0003,2025-02-28,
P00556,Product_556,3C,Brand_F,1894.8,1358.14,4889g,EMP0001,2025-05-15,
P00557,Product_557,美妝,Brand_H,359.39,304.92,927g,EMP0002,2025-05-17,
P00558,Product_558,圖書,Brand_J,3799.17,3392.69,163g,EMP0002,2024-07-10,
P00559,Product_559,食品,Brand_D,4780.36,4336.04,1826g,EMP0006,2025-05-14,
P00560,Product_560,圖書,Brand_D,1276.74,948.15,1704g,EMP0000,2025-03-27,
P00561,Product_561,3C,Brand_E,1685.27,1557.79,1216g,EMP0006,2025-04-28,
P00562,Product_562,家居,Brand_A,1000.68,864.62,60x27x74cm,EMP0006,2024-08-27,
P00563,Product_563,3C,Brand_F,2926.99,2694.19,1390g,EMP0000,2025-03-06,
P00564,Product_564,美妝,Brand_I,858.72,705.28,4451g,EMP0005,2025-02-27,
P00565,Product_565,圖書,Brand_D,1845.35,1541.81,3535g,EMP0008,2025-06-21,
P00566,Product_566,3C,Brand_C,3515.36,3268.44,1944g,EMP0007,2025-04-22,
P00567,Product_567,美妝,Brand_H,2844.57,2631.16,19x41x55cm,EMP0004,2025-03-08,
P00568,Product_568,服飾,Brand_H,1993.67,1618.94,44x30x70cm,EMP0006,2024-08-29,
P00569,Product_569,家居,Brand_D,2159.22,1659.58,44x33x17cm,EMP0005,2025-02-06,
P00570,Product_570,圖書,Brand_G,2854.34,2278.6,87x27x52cm,EMP0000,2025-02-17,
P00571,Product_571,服飾,Brand_A,128.74,102.6,2977g,EMP0009,2025-03-10,2025-04-19
P00572,Product_572,家居,Brand_A,484.7,374.05,94x36x34cm,EMP0008,2025-06-16,2025-06-23
